username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
alice_data;2017-09-14 13:40;1;4;"Where prophet shines = hourly, daily, weekly obs, seasonality, holidays and more #rstats #EARLConf2017 pic.twitter.com/BnoefZYiPi";;;#rstats #EARLConf2017;"908309376661946368";https://twitter.com/alice_data/status/908309376661946368
alice_data;2017-09-14 13:37;1;1;"Forecasting #rstats #EARLConf2017 pic.twitter.com/MWWrbr25MQ";;;#rstats #EARLConf2017;"908308680004849664";https://twitter.com/alice_data/status/908308680004849664
CSJCampbell;2017-09-14 13:36;3;4;"Annabel from @reedcouk talking about #rstats prophet at #EARLConf2017 #rstatsladies pic.twitter.com/zXtg23UJ7r";;@reedcouk;#rstats #EARLConf2017 #rstatsladies;"908308553060028416";https://twitter.com/CSJCampbell/status/908308553060028416
alice_data;2017-09-14 13:34;4;11;"Awesome @RLadiesLondon Annabel talking about forecasting metrics with Facebooks prophet #rstats #EARLConf2017 pic.twitter.com/rf5OsxglAx";;@RLadiesLondon;#rstats #EARLConf2017;"908307966364921857";https://twitter.com/alice_data/status/908307966364921857
earlconf;2017-09-14 13:26;1;3;"If you reach for something and you can't find it, it might have been found by someone and handed to us. #EARLConf2017 #lostproperty";;;#EARLConf2017 #lostproperty;"908305892009013249";https://twitter.com/earlconf/status/908305892009013249
steve_m_jones18;2017-09-14 12:47;4;4;"Another great session with thought-provoking and entertaining presentations (especially @MikeKSmith ) Well done @EARLConf2017 #EARLConf2017";;@MikeKSmith @EARLConf2017;#EARLConf2017;"908296051911688192";https://twitter.com/steve_m_jones18/status/908296051911688192
RLadiesBA;2017-09-14 12:45;3;9;"#Rladies #LatAm presente en #EARLConf2017 ! Thank you, @alice_data @RLadiesGlobal !! https:// twitter.com/RLadiesGlobal/ status/908268980548317184 …";;@alice_data @RLadiesGlobal;#Rladies #LatAm #EARLConf2017;"908295681777029123";https://twitter.com/RLadiesBA/status/908295681777029123
RLadiesMVD;2017-09-14 12:29;1;6;"Presentando los nuevos capítulos de #RLadies en #EARLconf2017 y ahí estamos! https:// twitter.com/RLadiesGlobal/ status/908269386598887424 …";;;#RLadies #EARLconf2017;"908291588035678209";https://twitter.com/RLadiesMVD/status/908291588035678209
nhcooper123;2017-09-14 12:22;1;2;"Fun talk by @MikeKSmith I wasn't expecting a Hertzog impression... Important points about modularising your pipeline! #EARLConf2017";;@MikeKSmith;#EARLConf2017;"908289951871234048";https://twitter.com/nhcooper123/status/908289951871234048
Lynn_M_Pope;2017-09-14 12:21;4;4;"Mike Smith "When you gaze into the pit (of success) the pit also gazes into you" #EARLconf2017 pic.twitter.com/FeqsUnM2xO";;;#EARLconf2017;"908289702331129856";https://twitter.com/Lynn_M_Pope/status/908289702331129856
alice_data;2017-09-14 12:18;0;1;"Damn I missed your talk @sellorm and went to the wrong room - are your slide available? #EARLConf2017";;@sellorm;#EARLConf2017;"908288898161405952";https://twitter.com/alice_data/status/908288898161405952
chrissyatmango;2017-09-14 12:15;1;1;"...In a nutshell #EARLconf2017 pic.twitter.com/h0KjVy5hM0";;;#EARLconf2017;"908288062333095937";https://twitter.com/chrissyatmango/status/908288062333095937
nic_crane;2017-09-14 12:14;3;3;"@sellorm on R Operating Models and building bridges between IT and data science, at #EARLConf2017 pic.twitter.com/mfuBpJnCpv";;@sellorm;#EARLConf2017;"908287818132283393";https://twitter.com/nic_crane/status/908287818132283393
dmi3k;2017-09-14 12:12;3;5;"Start small, think what u need, grow #OpModel , focus on repeatability, strong support, plan for change, SHARE! #EARLconf2017 pic.twitter.com/vt3EaCHpxy";;;#OpModel #EARLconf2017;"908287249460187136";https://twitter.com/dmi3k/status/908287249460187136
KarisBouher;2017-09-14 12:06;4;5;"When you go to implement an operating model, @sellorm recommends starting small. #EARLconf2017 pic.twitter.com/mueNipno4s";;@sellorm;#EARLconf2017;"908285884855971840";https://twitter.com/KarisBouher/status/908285884855971840
chrissyatmango;2017-09-14 12:06;1;4;"Great presentation & presentation style from Mike Smith Pfizer: A Shiny app & dashboard for investigating queue wait times #EARLconf2017 pic.twitter.com/9EpzVjBFvd";;;#EARLconf2017;"908285802123284482";https://twitter.com/chrissyatmango/status/908285802123284482
aimeegott_R;2017-09-14 12:02;1;6;"Shouldn't this have been Tower Bridge @sellorm #EARLConf2017 pic.twitter.com/GL3N7pahZH";;@sellorm;#EARLConf2017;"908284706357219328";https://twitter.com/aimeegott_R/status/908284706357219328
NeilForrest;2017-09-14 12:01;1;5;"#EARLConf2017 @RLadiesGlobal @RLadiesLondon I would say the Queen is pretty big on R already. Maybe Invite her as Patron of Readies london pic.twitter.com/P4ZKwJL84R";;@RLadiesGlobal @RLadiesLondon;#EARLConf2017;"908284509086523392";https://twitter.com/NeilForrest/status/908284509086523392
MikeKSmith;2017-09-14 12:00;3;4;"Really cool visual introduction to Machine Learning with graphics. http://www. r2d3.us/visual-intro-t o-machine-learning-part-1/ … via Pieter Vos. #EARLConf2017";;;#EARLConf2017;"908284244744708097";https://twitter.com/MikeKSmith/status/908284244744708097
alice_data;2017-09-14 11:53;2;4;"4 approaches of knowledge sharing - internal #rstats packages, presentations, tutorials and competitions #EARLConf2017 pic.twitter.com/rV2Jb2Xrc6";;;#rstats #EARLConf2017;"908282462324887552";https://twitter.com/alice_data/status/908282462324887552
OliEllTay;2017-09-14 11:52;1;2;"Hi @hspter loved your #EARLConf2017 talk. Any advice on making it easy to search results writeups and keep the opinionated setup?";;@hspter;#EARLConf2017;"908282404216950785";https://twitter.com/OliEllTay/status/908282404216950785
alice_data;2017-09-14 11:51;3;3;"Yay build a community to aid adoption of #rstats and data science techniques make a open space to discuss #datascience #EARLConf2017 pic.twitter.com/nRutolcLbU";;;#rstats #datascience #EARLConf2017;"908281924514451456";https://twitter.com/alice_data/status/908281924514451456
Lynn_M_Pope;2017-09-14 11:47;7;5;"Pieter Vos, praise for Plumber when getting predictive analytics in the clinical workflow. #EARLconf2017 pic.twitter.com/gwhwgB97Kk";;;#EARLconf2017;"908281021807906816";https://twitter.com/Lynn_M_Pope/status/908281021807906816
alice_data;2017-09-14 11:46;2;6;"Top tips 1) senior sponsorship 2) Adopt Agile (yay stand ups, version control & pair programming) 3) make it simple #EARLConf2017 #rstats pic.twitter.com/XtXB4pOBzc";;;#EARLConf2017 #rstats;"908280831390765056";https://twitter.com/alice_data/status/908280831390765056
AndrewElasta;2017-09-14 11:44;1;4;"What do customers want? Everything! #EARLconf2017 pic.twitter.com/thSaxDoHqM";;;#EARLconf2017;"908280189850963968";https://twitter.com/AndrewElasta/status/908280189850963968
alice_data;2017-09-14 11:40;7;5;"top tips for #datascience with #rstats #EARLConf2017 pic.twitter.com/K3vJSAHIEH";;;#datascience #rstats #EARLConf2017;"908279375187017729";https://twitter.com/alice_data/status/908279375187017729
dmi3k;2017-09-14 11:40;4;4;"Honored to listen to @kaggle master #chippy at #EARLconf2017 pic.twitter.com/h9Xjn6OdQP";;@kaggle;#chippy #EARLconf2017;"908279257037668352";https://twitter.com/dmi3k/status/908279257037668352
LauraSMango;2017-09-14 11:38;2;3;"Funnily enough I took the exact same photo... #EARLconf2017 pic.twitter.com/CWi01cBqEk";;;#EARLconf2017;"908278879470735361";https://twitter.com/LauraSMango/status/908278879470735361
LauraSMango;2017-09-14 11:37;2;1;"Great picture from last night! jessica_pb's photo https:// instagram.com/p/BY_eIkTlxcy/ #EARLConf2017";;;#EARLConf2017;"908278582971174912";https://twitter.com/LauraSMango/status/908278582971174912
aimeegott_R;2017-09-14 11:32;1;1;"Tip 1 from Nigel, pick a shorter title! Look forward to the next 5 #EARLConf2017 pic.twitter.com/HUU5qD7FPF";;;#EARLConf2017;"908277199471611904";https://twitter.com/aimeegott_R/status/908277199471611904
chrissyatmango;2017-09-14 11:30;3;2;"Up now Stream one: Pieter Vos, Philips Research with a very interesting topic that impacts us all #EARLconf2017 pic.twitter.com/bsOIuyCuPG";;;#EARLconf2017;"908276836743950336";https://twitter.com/chrissyatmango/status/908276836743950336
ewen_;2017-09-14 11:27;3;9;"@hspter channelling/riffing @rdpeng #EARLConf2017 #nssdinreallife pic.twitter.com/Ht2JGKqzI3";;@hspter @rdpeng;#EARLConf2017 #nssdinreallife;"908275958708359168";https://twitter.com/ewen_/status/908275958708359168
dmi3k;2017-09-14 11:20;2;3;"Excellent into to #glm by @MarkusGesmann at #EARLconf2017 pic.twitter.com/EyU0A1DAiZ";;@MarkusGesmann;#glm #EARLconf2017;"908274325777780737";https://twitter.com/dmi3k/status/908274325777780737
Lynn_M_Pope;2017-09-14 11:04;3;3;"Markus Gesmann introducing us to the original authors of GLM #EARLConf2017 pic.twitter.com/iRoEYhqtnp";;;#EARLConf2017;"908270211228368896";https://twitter.com/Lynn_M_Pope/status/908270211228368896
nic_crane;2017-09-14 11:03;1;1;"How to develop Data Scientist super powers at #EARLConf2017 pic.twitter.com/ranzmWtdMG";;;#EARLConf2017;"908269874069295104";https://twitter.com/nic_crane/status/908269874069295104
RLadiesIstanbul;2017-09-14 11:01;4;7;"Wooow! @RLadiesIstanbul #EARLConf2017 sahnesinde https:// twitter.com/rladiesglobal/ status/908268635596247040 …";;@RLadiesIstanbul;#EARLConf2017;"908269479322427392";https://twitter.com/RLadiesIstanbul/status/908269479322427392
RLadiesGlobal;2017-09-14 11:01;3;14;"And some new kids on the #RLadies block #EARLConf2017 pic.twitter.com/L7xWKg6Ygz";;;#RLadies #EARLConf2017;"908269386598887424";https://twitter.com/RLadiesGlobal/status/908269386598887424
RLadiesGlobal;2017-09-14 10:59;5;12;"Shoutout to some of our many #RLadies chapters at #EARLConf2017 @RLadiesManchest @RLadiesBA @RLadiesMunich @RLadiesRio /2 pic.twitter.com/g0GCko2SeT";;@RLadiesManchest @RLadiesBA @RLadiesMunich @RLadiesRio;#RLadies #EARLConf2017;"908268980548317184";https://twitter.com/RLadiesGlobal/status/908268980548317184
RLadiesGlobal;2017-09-14 10:58;4;10;"Shoutout to some of our many #RLadies chapters at #EARLConf2017 @RLadiesIstanbul @RLadiesMAD @RLadiesLx @RLadiesAmes 1/ pic.twitter.com/iNnHdVOIa6";;@RLadiesIstanbul @RLadiesMAD @RLadiesLx @RLadiesAmes;#RLadies #EARLConf2017;"908268635596247040";https://twitter.com/RLadiesGlobal/status/908268635596247040
TraineeGeek;2017-09-14 10:58;0;1;"@JennyBryan really enjoyed your talk yesterday, good to meet you this morning. Please may I have the link that you mentioned? #EARLConf2017";;@JennyBryan;#EARLConf2017;"908268596958199813";https://twitter.com/TraineeGeek/status/908268596958199813
mattdray;2017-09-14 10:50;2;2;"Apparently the is an #rstats author due to laws? Someone confirm! #EARLConf2017 @RLadiesGlobal @RLadiesLondon @alice_data @hfcfrick";;@RLadiesGlobal @RLadiesLondon @alice_data @hfcfrick;#rstats #EARLConf2017;"908266577828696064";https://twitter.com/mattdray/status/908266577828696064
elfloruso;2017-09-14 10:36;1;3;"Très intéressante matinée à @earlconf avec notamment la keynote d' @hspter . #EARLConf2017 pic.twitter.com/Vi7wUCGNFf";;@earlconf @hspter;#EARLConf2017;"908263283559366656";https://twitter.com/elfloruso/status/908263283559366656
dmi3k;2017-09-14 10:35;2;3;"#RladiesTaipei helped teach prime minister how to code. "Maybe Queen would be interested? She's got time!" #EARLconf2017";;;#RladiesTaipei #EARLconf2017;"908262904885104640";https://twitter.com/dmi3k/status/908262904885104640
nhcooper123;2017-09-14 10:27;53;105;"NO MORE EXCUSES FOR ALL MALE R SPEAKERS! Use this: https:// rladies.org/r-speakers/ #rstats #EARLConf2017 #RLadies";;;#rstats #EARLConf2017 #RLadies;"908260821662388224";https://twitter.com/nhcooper123/status/908260821662388224
RLadiesGlobal;2017-09-14 10:21;5;9;"The animated @alice_data representing us at #EARLConf2017 pic.twitter.com/TNsfX5mDlo";;@alice_data;#EARLConf2017;"908259439953801216";https://twitter.com/RLadiesGlobal/status/908259439953801216
DTsar3;2017-09-14 10:20;3;8;"Finally! Felt very cat heavy last 3 days #EARLconf2017 #rdogladies @RLadiesLondon faith restored pic.twitter.com/lgdjibVi8z";;@RLadiesLondon;#EARLconf2017 #rdogladies;"908259147392720896";https://twitter.com/DTsar3/status/908259147392720896
hspter;2017-09-14 10:19;3;35;"#rdogladies gaining some momentum.. Need to up the #rcatladies game! #EARLConf2017 pic.twitter.com/9SYCgLtnuH";;;#rdogladies #rcatladies #EARLConf2017;"908258932199698432";https://twitter.com/hspter/status/908258932199698432
dmi3k;2017-09-14 10:19;2;3;"R-Ladies are on stage at #EARLconf2017 pic.twitter.com/y7ucEtaDK1";;;#EARLconf2017;"908258921294520320";https://twitter.com/dmi3k/status/908258921294520320
RLadiesGlobal;2017-09-14 10:15;2;2;"Some Projects funded by the @RConsortium : R-hub, databases, R user groups, @RLadiesGlobal #EARLConf2017";;@RConsortium @RLadiesGlobal;#EARLConf2017;"908257932881666050";https://twitter.com/RLadiesGlobal/status/908257932881666050
dmi3k;2017-09-14 10:11;2;2;". @LouBajuk presenting @RConsortium at #EARLconf2017 pic.twitter.com/gGLmcZedn0";;@LouBajuk @RConsortium;#EARLconf2017;"908256781528334336";https://twitter.com/dmi3k/status/908256781528334336
hfcfrick;2017-09-14 10:06;1;8;"A lot of great ideas stacked into @hspter 's keynote "Opinionated Analysis Development" at #EARLConf2017 pic.twitter.com/ZQJ2h4th7C";;@hspter;#EARLConf2017;"908255614329135104";https://twitter.com/hfcfrick/status/908255614329135104
MikeKSmith;2017-09-14 09:56;3;9;"Great talk today at #EARLconf2017 by @hspter . Good topic - concentrate on getting the process right as important as well as code. https:// twitter.com/hspter/status/ 903260293379219461 …";;@hspter;#EARLconf2017;"908253001227407360";https://twitter.com/MikeKSmith/status/908253001227407360
neilcharles_uk;2017-09-14 09:55;0;0;"Example of IT dysfunction at #EARLConf2017 . Analyst who has to hold their laptop up to the A/C unit every 15 mins or it overheats. Jeebus.";;;#EARLConf2017;"908252785145151488";https://twitter.com/neilcharles_uk/status/908252785145151488
ThePierLo;2017-09-14 09:53;0;0;"Wondering if the Agile mindset is entering the data science domain? #keynote #EARLConf2017 #agile #continuosimprovement";;;#keynote #EARLConf2017 #agile #continuosimprovement;"908252310631010305";https://twitter.com/ThePierLo/status/908252310631010305
dmi3k;2017-09-14 09:50;0;2;"Blameless analysis culture #EARLconf2017 pic.twitter.com/j8mrjxyntf";;;#EARLconf2017;"908251651668094977";https://twitter.com/dmi3k/status/908251651668094977
KStatsNStuff;2017-09-14 09:49;1;2;"Great talk by @hspter #EARLConf2017 good analysis is reproducible, accurate and collaborative and is fostered by a blameless culture";;@hspter;#EARLConf2017;"908251373954899968";https://twitter.com/KStatsNStuff/status/908251373954899968
alice_data;2017-09-14 09:43;207;418;"Next time someone says "excel is the worst" be more helpful and say this ... #rstats #EARLConf2017 pic.twitter.com/2PHKRPteAg";;;#rstats #EARLConf2017;"908249895559159809";https://twitter.com/alice_data/status/908249895559159809
atassSports;2017-09-14 09:43;1;2;"Speaking at the #EARLConf2017 yesterday on #rstats https:// twitter.com/aimeegott_R/st atus/907987518859223040 …";;;#EARLConf2017 #rstats;"908249878970728448";https://twitter.com/atassSports/status/908249878970728448
alice_data;2017-09-14 09:42;83;214;"Next time instead of saying "you should be using GitHub" be more helpful and say this from @hspter #rstats #EARLConf2017 pic.twitter.com/NuftPREwLy";;@hspter;#rstats #EARLConf2017;"908249486174113792";https://twitter.com/alice_data/status/908249486174113792
ThePierLo;2017-09-14 09:40;2;4;"A wonderful quote #keynote #EARLConf2017 pic.twitter.com/1SQbBUJRQa";;;#keynote #EARLConf2017;"908248986494140416";https://twitter.com/ThePierLo/status/908248986494140416
alice_data;2017-09-14 09:39;3;9;"Create a good set of opinions for analysis for developers=watchers, assertive testing, code review & issue tracking #rstats #EARLConf2017 pic.twitter.com/tQNCtqpMlh";;;#rstats #EARLConf2017;"908248907666378752";https://twitter.com/alice_data/status/908248907666378752
niklzgames;2017-09-14 09:39;4;7;"'implementation to belief ratio' - a linguistic gem in a talk full of gems. Thanks @hspter #EARLConf2017 pic.twitter.com/MO2mI2bt8q";;@hspter;#EARLConf2017;"908248713994407936";https://twitter.com/niklzgames/status/908248713994407936
dmi3k;2017-09-14 09:36;1;1;"Learn and use #make #EARLconf2017 pic.twitter.com/0Z9cIxXV2I";;;#make #EARLconf2017;"908248081359142912";https://twitter.com/dmi3k/status/908248081359142912
alice_data;2017-09-14 09:32;7;9;"Amazing analogy - @hspter on her organising her CD -thank god for @Spotify It's important to talk about our processes #rstats #EARLconf2017 pic.twitter.com/zrYBgslXCt";;@hspter @Spotify;#rstats #EARLconf2017;"908247165801299968";https://twitter.com/alice_data/status/908247165801299968
